
time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,p,Bx,By,Bz,Azimuth,Pitch,Roll,Gain,
13.52,-0.01,-0.01,1.02,-0.00,0.00,0.00,-0.01,-0.00,0.14,1008.60,1.02,-18.12,-27.78,183.23,0.44,-0.62,72.88,
13.52,-0.01,-0.01,1.02,-0.00,0.00,0.00,-0.01,-0.00,0.14,1008.60,1.02,-18.12,-27.78,183.23,0.44,-0.62,72.88,
13.52,-0.01,-0.01,1.02,-0.00,0.00,0.00,-0.01,0.01,0.16,1008.60,1.02,-18.12,-27.78,183.23,0.44,-0.62,72.88,
13.52,-0.01,-0.01,1.02,-0.00,0.00,0.00,-0.01,0.01,0.16,1008.60,1.02,-18.12,-27.78,183.23,0.44,-0.62,72.88,
13.53,-0.01,-0.01,1.02,-0.00,0.00,0.00,-0.01,0.01,0.16,1008.60,1.02,-18.12,-27.78,183.23,0.44,-0.62,72.88,
13.53,-0.01,-0.01,1.02,-0.00,0.00,0.00,-0.01,0.01,0.16,1008.60,1.02,-18.12,-27.78,183.23,0.44,-0.62,72.88,
13.53,-0.01,-0.01,1.02,-0.00,0.00,0.00,-0.01,0.01,0.16,1008.60,1.02,-18.12,-27.78,183.23,0.44,-0.62,72.88,
13.54,-0.01,-0.01,1.02,-0.00,0.00,0.00,-0.01,0.01,0.16,1008.60,1.02,-18.12,-27.78,183.23,0.44,-0.62,72.88,
13.54,-0.01,-0.01,1.02,-0.00,0.00,0.00,-0.01,0.01,0.16,1008.60,1.02,-18.12,-27.78,183.23,0.44,-0.62,72.88,
13.55,-0.01,-0.01,1.02,-0.00,0.00,0.00,-0.01,0.01,0.16,1008.60,1.02,-18.12,-27.78,183.23,0.44,-0.62,72.88,
13.55,-0.01,-0.01,1.02,-0.00,0.00,0.00,-0.01,0.01,0.16,1008.60,1.02,-18.12,-27.78,183.23,0.44,-0.62,72.88,
13.55,-0.01,-0.01,1.02,-0.00,0.00,0.00,-0.01,0.01,0.16,1008.60,1.02,-18.12,-27.78,183.23,0.44,-0.62,72.88,
13.56,-0.01,-0.01,1.02,-0.00,0.00,0.00,-0.01,0.01,0.16,1008.60,1.02,-18.12,-27.78,183.23,0.44,-0.62,72.88,
13.56,-0.01,-0.01,1.01,-0.00,0.00,0.00,-0.01,0.01,0.16,1008.60,1.02,-18.12,-27.78,183.23,0.44,-0.62,72.88,
13.57,-0.01,-0.01,1.01,-0.00,0.00,-0.00,-0.01,0.01,0.16,1008.60,1.02,-18.12,-27.78,183.23,0.44,-0.62,72.88,
13.57,-0.01,-0.01,1.01,-0.00,0.00,-0.00,-0.01,0.01,0.16,1008.60,0.78,-18.18,-27.66,183.23,0.44,-0.62,72.88,
13.57,-0.01,-0.01,1.02,-0.00,0.00,-0.00,-0.01,0.01,0.16,1008.60,0.78,-18.18,-27.66,183.23,0.44,-0.62,72.88,
13.57,-0.01,-0.01,1.02,-0.00,0.00,-0.00,-0.01,0.01,0.16,1008.60,0.78,-18.18,-27.66,183.23,0.44,-0.62,72.88,
13.57,-0.01,-0.01,1.02,-0.00,0.00,-0.00,-0.01,-0.02,0.15,1008.60,0.78,-18.18,-27.66,183.23,0.44,-0.62,72.88,
13.57,-0.01,-0.01,1.02,-0.00,0.00,-0.00,-0.01,-0.02,0.15,1008.60,0.78,-18.18,-27.66,183.23,0.44,-0.62,72.88,
13.57,-0.01,-0.01,1.02,-0.00,0.00,-0.00,-0.00,-0.01,0.15,1008.60,0.78,-18.18,-27.66,183.23,0.44,-0.62,72.88,
13.58,-0.01,-0.01,1.02,-0.00,0.00,-0.00,-0.00,-0.01,0.15,1008.60,0.78,-18.18,-27.66,183.23,0.44,-0.62,72.88,
13.58,-0.01,-0.01,1.02,-0.00,0.00,-0.00,-0.00,-0.01,0.15,1008.60,0.78,-18.18,-27.66,183.23,0.44,-0.62,72.88,
13.59,-0.01,-0.01,1.02,-0.00,0.00,-0.00,-0.00,-0.01,0.15,1008.60,0.78,-18.18,-27.66,183.23,0.44,-0.62,72.88,
13.59,-0.01,-0.01,1.02,-0.00,0.00,-0.00,-0.00,-0.01,0.15,1008.60,0.78,-18.18,-27.66,183.23,0.44,-0.62,72.88,
13.60,-0.01,-0.01,1.02,-0.00,0.00,-0.00,-0.00,-0.01,0.15,1008.60,0.78,-18.18,-27.66,183.23,0.44,-0.62,72.88,
13.60,-0.01,-0.01,1.02,-0.00,0.00,-0.00,-0.00,-0.01,0.15,1008.60,0.78,-18.18,-27.66,183.23,0.44,-0.62,72.88,
13.61,-0.01,-0.01,1.02,-0.00,0.00,-0.00,-0.00,-0.01,0.15,1008.60,0.78,-18.18,-27.66,183.23,0.44,-0.62,72.88,
13.61,-0.01,-0.01,1.02,-0.00,0.00,-0.00,-0.00,-0.01,0.15,1008.60,0.78,-18.18,-27.66,183.23,0.44,-0.62,72.88,
13.62,-0.01,-0.01,1.01,-0.00,0.00,-0.00,-0.00,-0.01,0.15,1008.60,0.78,-18.18,-27.66,183.23,0.44,-0.62,72.88,
13.63,-0.01,-0.01,1.01,-0.00,0.00,-0.00,-0.00,-0.01,0.15,1008.60,1.26,-17.70,-27.66,183.23,0.44,-0.62,72.88,
13.63,-0.01,-0.01,1.01,-0.00,0.00,0.00,-0.00,-0.01,0.15,1008.60,1.26,-17.70,-27.66,183.23,0.44,-0.62,72.88,
13.63,-0.01,-0.01,1.01,-0.00,0.00,0.00,-0.00,-0.01,0.15,1008.60,1.26,-17.70,-27.66,183.23,0.44,-0.62,72.88,
13.63,-0.01,-0.01,1.01,-0.00,0.00,0.00,-0.00,0.01,0.14,1008.60,1.26,-17.70,-27.66,183.23,0.44,-0.62,72.88,
13.63,-0.01,-0.01,1.01,-0.00,0.00,0.00,-0.00,0.01,0.14,1008.60,1.26,-17.70,-27.66,183.23,0.44,-0.62,72.88,
13.63,-0.01,-0.01,1.02,-0.00,0.00,0.00,-0.00,0.01,0.14,1008.60,1.26,-17.70,-27.66,183.23,0.44,-0.62,72.88,
13.63,-0.01,-0.01,1.02,-0.00,0.00,0.00,-0.00,0.01,0.14,1008.60,1.26,-17.70,-27.66,183.23,0.44,-0.62,72.88,
13.63,-0.01,-0.01,1.02,-0.00,0.00,0.00,0.00,-0.00,0.15,1008.60,1.26,-17.70,-27.66,183.23,0.44,-0.62,72.88,
13.64,-0.01,-0.01,1.02,-0.00,0.00,0.00,0.00,-0.00,0.15,1008.60,1.26,-17.70,-27.66,183.23,0.44,-0.62,72.88,
13.64,-0.01,-0.01,1.02,-0.00,0.00,0.00,0.00,-0.00,0.15,1008.60,1.26,-17.70,-27.66,183.23,0.44,-0.62,72.88,
13.64,-0.01,-0.01,1.02,-0.00,0.00,0.00,0.00,-0.00,0.15,1008.60,1.26,-17.70,-27.66,183.23,0.44,-0.62,72.88,
13.65,-0.01,-0.01,1.02,-0.00,0.00,0.00,0.00,-0.00,0.15,1008.60,1.26,-17.70,-27.66,183.23,0.44,-0.62,72.88,
13.65,-0.01,-0.01,1.02,-0.00,0.00,0.00,0.00,-0.00,0.15,1008.60,1.26,-17.70,-27.66,183.23,0.44,-0.62,72.88,
13.66,-0.01,-0.01,1.02,-0.00,0.00,0.00,0.00,-0.00,0.15,1008.60,1.26,-17.70,-27.66,183.23,0.44,-0.62,72.88,
13.66,-0.01,-0.01,1.02,-0.00,0.00,0.00,0.00,-0.00,0.15,1008.60,1.26,-17.70,-27.66,183.23,0.44,-0.62,72.88,
13.67,-0.01,-0.01,1.02,-0.00,0.00,0.00,0.00,-0.00,0.15,1008.60,1.26,-17.70,-27.66,183.23,0.44,-0.62,72.88,
13.67,-0.01,-0.01,1.02,-0.00,0.00,0.00,0.00,-0.00,0.15,1008.60,1.26,-17.70,-27.66,183.23,0.44,-0.62,72.88,
13.69,-0.01,-0.01,1.02,-0.00,0.00,0.00,0.00,-0.00,0.15,1008.60,1.26,-17.70,-27.66,183.23,0.44,-0.62,72.88,
13.69,-0.01,-0.01,1.02,-0.00,0.00,0.00,0.00,-0.00,0.15,1008.60,0.96,-18.00,-27.78,183.23,0.44,-0.62,72.88,
13.69,-0.01,-0.01,1.02,-0.00,-0.00,-0.00,0.00,-0.00,0.15,1008.60,0.96,-18.00,-27.78,183.23,0.44,-0.62,72.88,
13.69,-0.01,-0.01,1.02,-0.00,-0.00,-0.00,0.00,-0.00,0.15,1008.60,0.96,-18.00,-27.78,183.23,0.44,-0.62,72.88,
13.69,-0.01,-0.01,1.02,-0.00,-0.00,-0.00,0.00,0.01,0.15,1008.60,0.96,-18.00,-27.78,183.23,0.44,-0.62,72.88,
13.69,-0.01,-0.01,1.01,-0.00,-0.00,-0.00,0.00,0.01,0.15,1008.60,0.96,-18.00,-27.78,183.23,0.44,-0.62,72.88,
13.69,-0.01,-0.01,1.02,-0.00,-0.00,-0.00,0.00,0.01,0.15,1008.60,0.96,-18.00,-27.78,183.23,0.44,-0.62,72.88,
13.70,-0.01,-0.01,1.02,-0.00,-0.00,-0.00,0.00,0.01,0.15,1008.60,0.96,-18.00,-27.78,183.23,0.44,-0.62,72.88,
13.70,-0.01,-0.01,1.02,-0.00,-0.00,-0.00,0.02,-0.01,0.15,1008.60,0.96,-18.00,-27.78,183.23,0.44,-0.62,72.88,
13.70,-0.01,-0.01,1.02,-0.00,-0.00,-0.00,0.02,-0.01,0.15,1008.60,0.96,-18.00,-27.78,183.23,0.44,-0.62,72.88,
13.70,-0.01,-0.01,1.02,-0.00,-0.00,-0.00,0.02,-0.01,0.15,1008.60,0.96,-18.00,-27.78,183.23,0.44,-0.62,72.88,
13.71,-0.01,-0.01,1.02,-0.00,-0.00,-0.00,0.02,-0.01,0.15,1008.60,0.96,-18.00,-27.78,183.23,0.44,-0.62,72.88,
13.71,-0.01,-0.01,1.02,-0.00,-0.00,-0.00,0.02,-0.01,0.15,1008.60,0.96,-18.00,-27.78,183.23,0.44,-0.62,72.88,
13.72,-0.01,-0.01,1.02,-0.00,-0.00,-0.00,0.02,-0.01,0.15,1008.60,0.96,-18.00,-27.78,183.23,0.44,-0.62,72.88,
13.72,-0.01,-0.01,1.02,-0.00,-0.00,-0.00,0.02,-0.01,0.15,1008.60,0.96,-18.00,-27.78,183.23,0.44,-0.62,72.88,
13.73,-0.01,-0.01,1.02,-0.00,-0.00,-0.00,0.02,-0.01,0.15,1008.60,0.96,-18.00,-27.78,183.23,0.44,-0.62,72.88,
13.73,-0.01,-0.01,1.02,-0.00,-0.00,-0.00,0.02,-0.01,0.15,1008.60,0.96,-18.00,-27.78,183.23,0.44,-0.62,72.88,
13.74,-0.01,-0.01,1.01,-0.00,-0.00,-0.00,0.02,-0.01,0.15,1008.60,0.96,-18.00,-27.78,183.23,0.44,-0.62,85.02,
13.75,-0.01,-0.01,1.01,-0.00,-0.00,-0.00,0.02,-0.01,0.15,1008.60,1.02,-17.76,-27.72,183.23,0.44,-0.62,85.02,
13.75,-0.01,-0.01,1.02,-0.00,-0.00,-0.00,0.02,-0.01,0.15,1008.60,1.02,-17.76,-27.72,183.23,0.44,-0.62,85.02,
13.75,-0.01,-0.01,1.02,0.00,-0.00,0.00,0.02,-0.01,0.15,1008.60,1.02,-17.76,-27.72,183.23,0.44,-0.62,85.02,
13.75,-0.01,-0.01,1.02,0.00,-0.00,0.00,0.02,-0.01,0.15,1008.60,1.02,-17.76,-27.72,183.23,0.44,-0.62,85.02,
13.75,-0.01,-0.01,1.02,0.00,-0.00,0.00,0.02,-0.01,0.15,1008.60,1.02,-17.76,-27.72,183.23,0.44,-0.62,85.02,
13.75,-0.01,-0.01,1.02,0.00,-0.00,0.00,0.02,-0.01,0.15,1008.60,1.02,-17.76,-27.72,183.23,0.44,-0.62,85.02,
13.75,-0.01,-0.01,1.02,0.00,-0.00,0.00,0.02,0.01,0.14,1008.60,1.02,-17.76,-27.72,183.23,0.44,-0.62,85.02,
13.75,-0.01,-0.01,1.02,0.00,-0.00,0.00,0.02,0.01,0.14,1008.60,1.02,-17.76,-27.72,183.23,0.44,-0.62,85.02,
13.76,-0.01,-0.01,1.02,0.00,-0.00,0.00,0.00,-0.00,0.16,1008.60,1.02,-17.76,-27.72,183.23,0.44,-0.62,85.02,
13.76,-0.01,-0.01,1.02,0.00,-0.00,0.00,0.00,-0.00,0.16,1008.60,1.02,-17.76,-27.72,183.23,0.44,-0.62,85.02,
13.77,-0.01,-0.01,1.02,0.00,-0.00,0.00,0.00,-0.00,0.16,1008.60,1.02,-17.76,-27.72,183.23,0.44,-0.62,85.02,
13.77,-0.01,-0.01,1.02,0.00,-0.00,0.00,0.00,-0.00,0.16,1008.60,1.02,-17.76,-27.72,183.23,0.44,-0.62,85.02,
13.77,-0.01,-0.01,1.02,0.00,-0.00,0.00,0.00,-0.00,0.16,1008.60,1.02,-17.76,-27.72,183.23,0.44,-0.62,85.02,
13.78,-0.01,-0.01,1.02,0.00,-0.00,0.00,0.00,-0.00,0.16,1008.60,1.02,-17.76,-27.72,183.23,0.44,-0.62,85.02,
13.78,-0.01,-0.01,1.02,0.00,-0.00,0.00,0.00,-0.00,0.16,1008.60,1.02,-17.76,-27.72,183.23,0.44,-0.62,85.02,
13.79,-0.01,-0.01,1.02,0.00,-0.00,0.00,0.00,-0.00,0.16,1008.60,1.02,-17.76,-27.72,183.23,0.44,-0.62,85.02,
13.79,-0.01,-0.01,1.02,0.00,-0.00,0.00,0.00,-0.00,0.16,1008.60,1.02,-17.76,-27.72,183.23,0.44,-0.62,85.02,
13.80,-0.01,-0.01,1.01,0.00,-0.00,0.00,0.00,-0.00,0.16,1008.60,1.02,-17.76,-27.72,183.23,0.44,-0.62,85.02,
13.81,-0.01,-0.01,1.02,0.00,-0.00,0.00,0.00,-0.00,0.16,1008.60,1.02,-17.76,-27.72,183.23,0.44,-0.62,85.02,
13.81,-0.01,-0.01,1.02,-0.00,0.00,-0.00,0.00,-0.00,0.16,1008.60,1.02,-17.76,-27.72,183.23,0.44,-0.62,85.02,
13.81,-0.01,-0.01,1.02,-0.00,0.00,-0.00,0.00,-0.00,0.16,1008.60,1.26,-18.12,-27.24,183.23,0.44,-0.62,85.02,
13.81,-0.01,-0.01,1.01,-0.00,0.00,-0.00,0.00,-0.00,0.16,1008.60,1.26,-18.12,-27.24,183.23,0.44,-0.62,85.02,
13.81,-0.01,-0.01,1.01,-0.00,0.00,-0.00,0.00,-0.00,0.16,1008.60,1.26,-18.12,-27.24,183.23,0.44,-0.62,85.02,
13.82,-0.01,-0.01,1.01,-0.00,0.00,-0.00,-0.02,0.02,0.13,1008.60,1.26,-18.12,-27.24,183.23,0.44,-0.62,85.02,
13.82,-0.01,-0.01,1.01,-0.00,0.00,-0.00,-0.02,0.02,0.13,1008.60,1.26,-18.12,-27.24,183.23,0.44,-0.62,85.02,
13.82,-0.01,-0.01,1.01,-0.00,0.00,-0.00,-0.02,-0.01,0.14,1008.60,1.26,-18.12,-27.24,183.23,0.44,-0.62,85.02,
13.82,-0.01,-0.01,1.01,-0.00,0.00,-0.00,-0.02,-0.01,0.14,1008.60,1.26,-18.12,-27.24,183.23,0.44,-0.62,85.02,
13.82,-0.01,-0.01,1.01,-0.00,0.00,-0.00,-0.02,-0.01,0.14,1008.60,1.26,-18.12,-27.24,183.23,0.44,-0.62,85.02,
13.83,-0.01,-0.01,1.01,-0.00,0.00,-0.00,-0.02,-0.01,0.14,1008.60,1.26,-18.12,-27.24,183.23,0.44,-0.62,85.02,
13.84,-0.01,-0.01,1.01,-0.00,0.00,-0.00,-0.02,-0.01,0.14,1008.60,1.26,-18.12,-27.24,183.23,0.44,-0.62,85.02,
13.84,-0.01,-0.01,1.01,-0.00,0.00,-0.00,-0.02,-0.01,0.14,1008.61,1.26,-18.12,-27.24,183.23,0.44,-0.62,85.02,
13.84,-0.01,-0.01,1.01,-0.00,0.00,-0.00,-0.02,-0.01,0.14,1008.61,1.26,-18.12,-27.24,183.23,0.44,-0.62,85.02,
13.84,-0.01,-0.01,1.01,-0.00,0.00,-0.00,-0.02,-0.01,0.14,1008.61,1.26,-18.12,-27.24,183.23,0.44,-0.62,85.02,
13.85,-0.01,-0.01,1.01,-0.00,0.00,-0.00,-0.02,-0.01,0.14,1008.61,1.26,-18.12,-27.24,183.23,0.44,-0.62,85.02,
13.85,-0.01,-0.01,1.01,-0.00,0.00,-0.00,-0.02,-0.01,0.14,1008.61,1.26,-18.12,-27.24,183.23,0.44,-0.62,85.02,
13.86,-0.01,-0.01,1.01,-0.00,0.00,-0.00,-0.02,-0.01,0.14,1008.61,1.26,-18.12,-27.24,183.23,0.44,-0.62,85.02,
13.87,-0.01,-0.01,1.01,-0.00,0.00,-0.00,-0.02,-0.01,0.14,1008.61,1.26,-18.12,-27.24,183.23,0.44,-0.62,85.02,
13.87,-0.01,-0.01,1.01,-0.00,0.00,-0.00,-0.02,-0.01,0.14,1008.61,1.44,-17.82,-27.66,183.23,0.44,-0.62,85.02,
13.87,-0.01,-0.01,1.01,-0.00,-0.00,-0.00,-0.02,-0.01,0.14,1008.61,1.44,-17.82,-27.66,183.23,0.44,-0.62,85.02,
13.87,-0.01,-0.01,1.01,-0.00,-0.00,-0.00,-0.02,-0.01,0.14,1008.61,1.44,-17.82,-27.66,183.23,0.44,-0.62,85.02,
13.87,-0.01,-0.01,1.01,-0.00,-0.00,-0.00,0.02,-0.00,0.14,1008.61,1.44,-17.82,-27.66,183.23,0.44,-0.62,85.02,
13.87,-0.01,-0.01,1.02,-0.00,-0.00,-0.00,0.02,-0.00,0.14,1008.61,1.44,-17.82,-27.66,183.23,0.44,-0.62,85.02,
13.88,-0.01,-0.01,1.02,-0.00,-0.00,-0.00,0.02,-0.00,0.14,1008.61,1.44,-17.82,-27.66,183.23,0.44,-0.62,85.02,
13.88,-0.01,-0.01,1.02,-0.00,-0.00,-0.00,-0.00,-0.01,0.16,1008.61,1.44,-17.82,-27.66,183.23,0.44,-0.62,85.02,
13.88,-0.01,-0.01,1.02,-0.00,-0.00,-0.00,-0.00,-0.01,0.16,1008.61,1.44,-17.82,-27.66,183.23,0.44,-0.62,85.02,
13.89,-0.01,-0.01,1.02,-0.00,-0.00,-0.00,-0.00,-0.01,0.16,1008.61,1.44,-17.82,-27.66,183.23,0.44,-0.62,85.02,
13.89,-0.01,-0.01,1.02,-0.00,-0.00,-0.00,-0.00,-0.01,0.16,1008.61,1.44,-17.82,-27.66,183.23,0.44,-0.62,85.02,
13.89,-0.01,-0.01,1.02,-0.00,-0.00,-0.00,-0.00,-0.01,0.16,1008.61,1.44,-17.82,-27.66,183.23,0.44,-0.62,85.02,
13.90,-0.01,-0.01,1.02,-0.00,-0.00,-0.00,-0.00,-0.01,0.16,1008.61,1.44,-17.82,-27.66,183.23,0.44,-0.62,85.02,
13.90,-0.01,-0.01,1.02,-0.00,-0.00,-0.00,-0.00,-0.01,0.16,1008.61,1.44,-17.82,-27.66,183.23,0.44,-0.62,85.02,
13.91,-0.01,-0.01,1.02,-0.00,-0.00,-0.00,-0.00,-0.01,0.16,1008.61,1.44,-17.82,-27.66,183.23,0.44,-0.62,85.02,
13.91,-0.01,-0.01,1.02,-0.00,-0.00,-0.00,-0.00,-0.01,0.16,1008.61,1.44,-17.82,-27.66,183.23,0.44,-0.62,85.02,
13.93,-0.01,-0.01,1.02,-0.00,-0.00,-0.00,-0.00,-0.01,0.16,1008.61,1.44,-17.82,-27.66,183.23,0.44,-0.62,85.02,
13.93,-0.01,-0.01,1.02,-0.00,-0.00,-0.00,-0.00,-0.01,0.16,1008.61,1.56,-17.76,-27.36,183.23,0.44,-0.62,85.02,
13.93,-0.01,-0.01,1.02,0.00,0.00,-0.00,-0.00,-0.01,0.16,1008.61,1.56,-17.76,-27.36,183.23,0.44,-0.62,85.02,
13.93,-0.01,-0.01,1.02,0.00,0.00,-0.00,-0.00,-0.01,0.16,1008.61,1.56,-17.76,-27.36,183.23,0.44,-0.62,85.02,
13.93,-0.01,-0.01,1.02,0.00,0.00,-0.00,0.01,0.01,0.15,1008.61,1.56,-17.76,-27.36,183.23,0.44,-0.62,85.02,
13.93,-0.01,-0.01,1.02,0.00,0.00,-0.00,0.01,0.01,0.15,1008.61,1.56,-17.76,-27.36,183.23,0.44,-0.62,85.02,
13.93,-0.01,-0.01,1.01,0.00,0.00,-0.00,0.01,0.01,0.15,1008.61,1.56,-17.76,-27.36,183.23,0.44,-0.62,85.02,
13.94,-0.01,-0.01,1.01,0.00,0.00,-0.00,0.01,0.01,0.15,1008.61,1.56,-17.76,-27.36,183.23,0.44,-0.62,85.02,
13.94,-0.01,-0.01,1.01,0.00,0.00,-0.00,0.01,-0.00,0.14,1008.61,1.56,-17.76,-27.36,183.23,0.44,-0.62,85.02,
13.94,-0.01,-0.01,1.01,0.00,0.00,-0.00,0.01,-0.00,0.14,1008.60,1.56,-17.76,-27.36,183.23,0.44,-0.62,85.02,
13.95,-0.01,-0.01,1.01,0.00,0.00,-0.00,0.01,-0.00,0.14,1008.60,1.56,-17.76,-27.36,183.23,0.44,-0.62,85.02,
13.95,-0.01,-0.01,1.01,0.00,0.00,-0.00,0.01,-0.00,0.14,1008.60,1.56,-17.76,-27.36,183.23,0.44,-0.62,85.02,
13.95,-0.01,-0.01,1.01,0.00,0.00,-0.00,0.01,-0.00,0.14,1008.60,1.56,-17.76,-27.36,183.23,0.44,-0.62,85.02,
13.96,-0.01,-0.01,1.01,0.00,0.00,-0.00,0.01,-0.00,0.14,1008.60,1.56,-17.76,-27.36,183.23,0.44,-0.62,85.02,
13.96,-0.01,-0.01,1.01,0.00,0.00,-0.00,0.01,-0.00,0.14,1008.60,1.56,-17.76,-27.36,183.23,0.44,-0.62,85.02,
13.96,-0.01,-0.01,1.01,0.00,0.00,-0.00,0.01,-0.00,0.14,1008.60,1.56,-17.76,-27.36,183.23,0.44,-0.62,85.02,
13.97,-0.01,-0.01,1.01,0.00,0.00,-0.00,0.01,-0.00,0.14,1008.60,1.56,-17.76,-27.36,183.23,0.44,-0.62,85.02,
13.97,-0.01,-0.01,1.01,0.00,0.00,-0.00,0.01,-0.00,0.14,1008.60,1.56,-17.76,-27.36,183.23,0.44,-0.62,85.02,
13.99,-0.01,-0.01,1.02,0.00,0.00,-0.00,0.01,-0.00,0.14,1008.60,1.56,-17.76,-27.36,183.23,0.44,-0.62,85.02,
13.99,-0.01,-0.01,1.02,0.00,0.00,-0.00,0.01,-0.00,0.14,1008.60,1.38,-18.06,-27.12,183.23,0.44,-0.62,85.02,
13.99,-0.01,-0.01,1.02,-0.00,0.00,-0.00,0.01,-0.00,0.14,1008.60,1.38,-18.06,-27.12,183.23,0.44,-0.62,85.02,
13.99,-0.01,-0.01,1.02,-0.00,0.00,-0.00,0.01,-0.00,0.14,1008.60,1.38,-18.06,-27.12,183.23,0.44,-0.62,85.02,
13.99,-0.01,-0.01,1.02,-0.00,0.00,-0.00,-0.01,0.01,0.15,1008.60,1.38,-18.06,-27.12,183.23,0.44,-0.62,85.02,
14.00,-0.01,-0.01,1.01,-0.00,0.00,-0.00,-0.01,0.01,0.15,1008.60,1.38,-18.06,-27.12,183.23,0.44,-0.62,85.02,
14.00,-0.01,-0.01,1.01,-0.00,0.00,-0.00,-0.01,0.01,0.15,1008.60,1.38,-18.06,-27.12,183.23,0.44,-0.62,85.02,
14.00,-0.01,-0.01,1.01,-0.00,0.00,-0.00,-0.01,0.01,0.15,1008.60,1.38,-18.06,-27.12,183.23,0.44,-0.62,85.02,
14.00,-0.01,-0.01,1.01,-0.00,0.00,-0.00,-0.02,0.01,0.14,1008.60,1.38,-18.06,-27.12,183.23,0.44,-0.62,85.02,
14.00,-0.01,-0.01,1.01,-0.00,0.00,-0.00,-0.02,0.01,0.14,1008.60,1.38,-18.06,-27.12,183.23,0.44,-0.62,85.02,
14.01,-0.01,-0.01,1.01,-0.00,0.00,-0.00,-0.02,0.01,0.14,1008.60,1.38,-18.06,-27.12,183.23,0.44,-0.62,85.02,
14.01,-0.01,-0.01,1.01,-0.00,0.00,-0.00,-0.02,0.01,0.14,1008.60,1.38,-18.06,-27.12,183.23,0.44,-0.62,85.02,
14.01,-0.01,-0.01,1.01,-0.00,0.00,-0.00,-0.02,0.01,0.14,1008.60,1.38,-18.06,-27.12,183.23,0.44,-0.62,85.02,
14.02,-0.01,-0.01,1.01,-0.00,0.00,-0.00,-0.02,0.01,0.14,1008.60,1.38,-18.06,-27.12,183.23,0.44,-0.62,85.02,
14.02,-0.01,-0.01,1.01,-0.00,0.00,-0.00,-0.02,0.01,0.14,1008.60,1.38,-18.06,-27.12,183.23,0.44,-0.62,85.02,
14.03,-0.01,-0.01,1.01,-0.00,0.00,-0.00,-0.02,0.01,0.14,1008.60,1.38,-18.06,-27.12,183.23,0.44,-0.62,85.02,
14.03,-0.01,-0.01,1.01,-0.00,0.00,-0.00,-0.02,0.01,0.14,1008.60,1.38,-18.06,-27.12,183.23,0.44,-0.62,85.02,
14.04,-0.01,-0.01,1.01,-0.00,0.00,-0.00,-0.02,0.01,0.14,1008.60,1.38,-18.06,-27.12,183.23,0.44,-0.62,85.59,
14.05,-0.01,-0.01,1.01,-0.00,0.00,-0.00,-0.02,0.01,0.14,1008.60,1.80,-17.94,-27.54,183.23,0.44,-0.62,85.59,
14.05,-0.01,-0.01,1.01,-0.00,0.00,-0.00,-0.02,0.01,0.14,1008.60,1.80,-17.94,-27.54,183.23,0.44,-0.62,85.59,
14.05,-0.01,-0.01,1.01,-0.00,0.00,-0.00,-0.02,0.01,0.14,1008.59,1.80,-17.94,-27.54,183.23,0.44,-0.62,85.59,
14.05,-0.01,-0.01,1.01,-0.00,0.00,-0.00,-0.02,0.01,0.14,1008.59,1.80,-17.94,-27.54,183.23,0.44,-0.62,85.59,
14.05,-0.01,-0.01,1.01,-0.00,0.00,-0.00,-0.02,-0.01,0.14,1008.59,1.80,-17.94,-27.54,183.23,0.44,-0.62,85.59,
14.05,-0.01,-0.01,1.01,-0.00,0.00,-0.00,-0.02,-0.01,0.14,1008.59,1.80,-17.94,-27.54,183.23,0.44,-0.62,85.59,
14.05,-0.01,-0.01,1.01,-0.00,0.00,-0.00,-0.02,-0.01,0.14,1008.59,1.80,-17.94,-27.54,183.23,0.44,-0.62,85.59,
14.05,-0.01,-0.01,1.01,-0.00,0.00,-0.00,-0.02,-0.01,0.14,1008.59,1.80,-17.94,-27.54,183.23,0.44,-0.62,85.59,
14.06,-0.01,-0.01,1.01,-0.00,0.00,-0.00,-0.00,-0.01,0.12,1008.59,1.80,-17.94,-27.54,183.23,0.44,-0.62,85.59,
14.06,-0.01,-0.01,1.01,-0.00,0.00,-0.00,-0.00,-0.01,0.12,1008.59,1.80,-17.94,-27.54,183.23,0.44,-0.62,85.59,
14.07,-0.01,-0.01,1.01,-0.00,0.00,-0.00,-0.00,-0.01,0.12,1008.59,1.80,-17.94,-27.54,183.23,0.44,-0.62,85.59,
14.07,-0.01,-0.01,1.01,-0.00,0.00,-0.00,-0.00,-0.01,0.12,1008.59,1.80,-17.94,-27.54,183.23,0.44,-0.62,85.59,
14.07,-0.01,-0.01,1.01,-0.00,0.00,-0.00,-0.00,-0.01,0.12,1008.59,1.80,-17.94,-27.54,183.23,0.44,-0.62,85.59,
14.08,-0.01,-0.01,1.01,-0.00,0.00,-0.00,-0.00,-0.01,0.12,1008.59,1.80,-17.94,-27.54,183.23,0.44,-0.62,85.59,
14.08,-0.01,-0.01,1.01,-0.00,0.00,-0.00,-0.00,-0.01,0.12,1008.59,1.80,-17.94,-27.54,183.23,0.44,-0.62,85.59,
14.09,-0.01,-0.01,1.01,-0.00,0.00,-0.00,-0.00,-0.01,0.12,1008.59,1.80,-17.94,-27.54,183.23,0.44,-0.62,85.59,
